3.17805383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054273994,0,0,0.061085661,0,0,0,0,0,0.199034444,0,0,0.020687838,0,0,0,0.581278431,0,0.035967739,0,0,0,0,0.189612664,0,0,-0.062481325,0,0,0,0,0,0,0,0.246128571,0,0,0,0.064033784,0.560983691,0,0,0,0,0,0.493290303,0,0,0.56445646,0,0,0,0.065595934,0,0,0.323184466,0,0.743470095,0,0,0,0,-0.042479426,0,0,0.000661072,0,0,0,0,0,0,0,0,0,0.796197655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654617155,0,0,0,0,0,0,0,0,0,0,0,0.229380053,0,0.004668643,0,0,0,0,0.20214975,0,0,0.112359074,0,0,0,0,0,0,0,-0.089713513,0,0,0,0,0.007843926,0,0,0,0,0,0.000222853,0,0,0.06691724,0,0,0,0,0,0,0,0,4.27E-05,0,0,0,0,0,0,0,0,0.566252739,0,0,0,-0.011821622,0,0,0.645898315,0,0,0,0,0,0,0,0,0.057414286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132785126,0,0,0,0.667957576,0,0.374909904,-0.139666539,0,0.363482684,0,0,0,0,0,0,0,0,0,0,0.104960751,0,0,0.142572023,0,0.623557143,0,0,0,0,0,0,0,0,0.047121771,0,0,0,0
3.072693315,0,0,0,-0.007257625,0.185216994,0,0.001372289,0,0,0,0,0,0,0,-0.054273994,0,-0.054379255,0,0,0,0,0,0.421322786,0.002671247,0,0.014515249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315641506,0,0,0,0,0,0,0,0.028888721,0.428571429,0,0.72373698,0,0,0.560983691,0,0,0,0,0,0.493290303,0,0,0,0,0,0,0.604232551,0,0,0,0,0,0,0,0,0,0,0,0,0.143634791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249647245,0,0.001365054,0,0,0.654628075,0,-0.067103426,0,0,0,0,0,0,0,0,0.560845502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0.42415521,0,0.000199616,0.346783892,0,0,0,0,0,0,0.312398301,-0.132830382,0,0,0.112339223,0,0,0,0,0,0.121482681,0,0.094828395,0,0,0,0.748017915,0,0,0,0,0.078753654,0,0,0,0,0,0.153880195,0,0,0,0,0,0.253937504,0,0.533537542,0,0.714285714,0.593745628,0.030302377,0.235493431,0,0,0,0,0,-0.007257625,0,0,0,0,0,0.15715369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311217209,0,0,0,0,0.620860442,0,0,0,-0.142857143,0,0,0,0,0,0,0.527546428,0,0,0,0.059270864,0,0
3.546739687,0,0,0,-0.007257625,0.185216994,0,0,0,0,0,0,0,0,0.065698421,0.708655767,0,-0.054638985,0,0.704377453,0,0,0,0.421322786,0,0,0.014515249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028888721,0.428571429,0,0.723727068,0,0,-0.029965184,0,0,0,0,0,0.0524965,0,0,0,0,0,0,0.008468155,0,-0.025795831,0,0,0,0,0,0,4.70E-05,0,0,0,0.143634791,0,0,0,0,0,0,0,0,0,0,-0.03990259,0,0,-0.249647245,0,0.001365054,0,0,0,0,-0.067423929,0,0,0,0,0,0,0,0,0.560845502,0,0,0,0,0,0,0,0,0,0,0.063764856,0,0,0,0,1.13E-05,0,0,0,0,0,0,0,0,0,0,0,0.42415521,0,0,0,0.697937544,0,0,0,0,0,0,-0.132830382,0.267822102,0,0.111546494,0.158624035,0,0.000162976,0,0,0.122062914,0,0.094828395,0,0,0,0.748017915,0,0,0,0,0.338934966,0,0,0,0,0,0.153880195,0,0,0,0,0,0.253937504,0,0.533537542,0,0.714285714,0,0,0.235493431,0,0,0,0.136817015,0,-0.007257625,0,0,0,0,0,0.15715369,0,0,0,0,0,0,0,0.214166653,0,0,0.588832024,0,0,0,0,0,0,0.311217209,0,0,0,0,0.620860442,0,0,0,-0.142857143,0,0,0,-2.85E-05,0,0,0.527546428,0,0,0,0,0,0
3.5085559,0,0,0,-0.194451635,0.005858019,0.168630469,0,0,0,0,0,0,0,0.472535199,0.694504823,0,-0.008668755,0.017272568,0.163825175,0,0,0,0.556442679,0,0,0.388903271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093483579,0,0.001415608,0,0,0,0,0,0.428571429,0,0.558352186,0,0,0.075004001,0,0,0,0,0.116838318,0.143288188,0,0.216395555,0,0,0,0,0,0,-0.185536243,0,0,0,0,0,0,0,-0.063557052,0,0,0,0.236413893,0,0,0,0,0,0,0,0,0.768048246,-0.286998955,0.637876696,0,-0.329710109,0,0,0,0,0,0,-0.010697152,0,0.145727749,0,0,0,0,0,0,0.206519009,0,0,0,0,0,0,0,0,0,0,0.647254219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212712006,0,0,0,0,0.35268992,0,-0.07206692,0.087100244,0,0.415950342,0.000137234,0,0,0,0,0.019365908,0,0,0,0,0,0,0,0,0,0,2.11E-05,0.538964057,0,0,0,0,0,0,0,0,0,0,0.670784654,0,0,0,0.714285714,0,0,0,0,0,0,0.667407123,0,-0.194451635,0,0,0,0,0,0.106930416,0,0,0,0,0,0,0,0,0,0,0.116310833,0,0,0,0,0,0,0,0,0,0,0.15704063,0,0,0,0,-0.142857143,0,0,0,0,0,0,0.452799592,0,0,0,0,0,0
3.589059119,0,0,0,-0.194451635,0.005858019,4.11E-06,0,0,0,0,0,0,0,0,-0.054273994,0,0,0.017272568,0.670482092,0,0,0,0.556442679,0,0,0.388903271,0,0,0,0,0.611272973,0,0.335084922,0,0,0,0,0,0,0,-0.093483579,0,0.001415608,0,0,0,0,0,0.428571429,0,0,0,0,0.560983691,0,0,0,0,0.116838318,0.493290303,0,0.216395555,0,0,0,0,0,0,0,0,0,0,0,0.021186416,0,0,-0.063557052,0,0.467497179,0,0.003112896,0,0,0,0,0,0,0,0,0.768048246,0,0.637876696,0,-0.329710109,0,0,0,0,0,0,0,0,0.145727749,0,0,0,0,0,0,0.206519009,0,0,0,0,0,0,0,0,0,0,0.398522509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35268992,0,-0.07206692,0,0,0,0.087756733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052186867,0.538964057,0,0,0,0,0,0,0,0,0,0,0.670784654,0,0,0,0.714285714,0,0,0,0,0,0,0.241757061,0,-0.194451635,0,0,0,0,0,0.106930416,0,0,0,0,0,0,0,0.050348602,0,0,0.546177729,0,0,0,0,0,0,0,0,0,0,0.15704063,0,0,0,0,-0.142857143,0,0.019769057,0,0,0,0,0.452799592,0.003293503,0,0,0,0,0.491547348
3.356897123,0,0,0,-0.194451635,0.005858019,0,0,0,0,0,0,0,0,0,0.736017532,0,-0.026225822,0.017272568,0,0,0,0,0.556442679,0.016356383,0,0.388903271,0,0,0,0,0.685341874,0,0.191567222,0,0,0,0,0,0,0,-0.093483579,0,0.001415608,0,0,0,0,0,0.428571429,0,0.682844969,0,0,0.026655742,0,0,0,0,0.116838318,0.104987802,0,0.216395555,0,0,0,0,0.000883912,0,0,0,0,0,0,0,0,0,-0.063557052,0,0,0,0,0,0,0,0,0,0,0,0,0.768048246,0,0.637876696,0,-0.329710109,0,0,0,0,0.51026313,0,-0.032362387,0,0.145727749,0,0,0,0,0,0,0.206519009,0,0,0,0,0,0,0,0,0,0,0.144835291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35268992,0.468556089,-0.07206692,0.132102751,0,0.239038575,0,0,0,0,0,0.05858821,0,0,0,0,0,0,0,0,0,0,0.207180249,0.538964057,0,0,0,0,0,0,0,0,0,0,0.670784654,0,0,0,0.714285714,0,0.004824397,0,0,0,0,0,0,-0.194451635,0,0,0,0,0,0.106930416,0,0,0,0,0,0,0,0.123087551,0,0,0.647100547,0,0,0,0,0,0,0,0,0,0,0.15704063,0,0,0,0,-0.142857143,0,0,0,0,0,0,0.452799592,3.35E-06,0,0,0,0,0
3.131136911,0,0,0,0,0,0,0,0,0,0,0.00030107,0,0,0,0.498866718,0,0,0,0,0,0,0,0.512110078,0,0.01839404,0,0.006928315,0,0,0,0,0,0,0,0,0,0.500032031,0,0,0,0,0,0,0,0,0,0,0,0.29813058,0,0,0,0.021444785,0.223371428,0.310379191,0,0,0,0,0.253690103,0,0,0,0,0,0,0.107780841,0,0,0,0,0.087905181,0,0,0.004602269,0,0,0,0.096930487,0,0,0.443463763,0,0,0,0,0,0,0,0,0,0.069360698,0.027276433,-0.299777117,0,0.302292143,0,0,0,5.71E-05,0,0.000252553,0.610443691,0,0,0,0,0.430187182,0,0,0,0,0,0,0,0.459890992,0,0,0.281743816,0,0.00056267,0,0,0,0.524142345,0,0,0,0,0,0,0,0,0,0,0,-0.11019366,0,0,0,0,0,0,0,0,0,0,0,0.265950107,0.02406557,0.601414557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618669274,0,0,0.256177772,-0.003959037,0,0,0.597111098,0,0,0,0,0,0,0.025775012,0,0.216936384,0,0,0.319549597,0,0,0,0,0,0,0,0,0,0,0.01690259,0,0,0,0.539576544,0,0,0,0,0,-0.171550156,0,0.272987214,0,0,0,0,0,0,0.671932845,0,0,0,0,0.000646013,0,0,0,0.460518973,0,0.646639187,0,0,0,0,0,0,0.025882938,0.035474709,0,0,0
3.299533728,0,0,0,0,0,0,0.00167269,0,0,0,0.00030107,0,0,0,-0.054273994,0,0,0,0,0,0,0,0.512110078,0,0,0,0.006928315,0,0,0,0,0,0,0.219812261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29813058,0.360403017,0,0,0.021444785,0.560983691,0.310379191,0,0,0,0,0.493290303,0.261555802,0.093987841,0,0,0,0,0,0,0,0,0,0.087905181,0,0,0,0,0,0,0,0,0,0.443463763,0,0,0,0,0,0,0,0,0,0.600389265,0,-0.299777117,0,0.302292143,0,0,0,5.71E-05,0,0.003978802,0.302410035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281743816,0,0,0.597129032,0,0.125388063,0,0,0,0,0,0,0,0.633031953,0.001420542,0,0,0,-0.11019366,0,0,0,0,0,0,0,0,0,0,0,0.265950107,0,0.601414557,0,0,0,0,0,0,0,0,0,0,0.654133238,0,0,0,0,0,0,0,0,0.000762753,0,-0.003959037,0,0,0.597111098,0.082548646,0,0,0,0,0.047450741,0.025775012,0,0.216936384,0,0,0.003212859,0,0,0,0,0,0,0,0,0,0.000666439,0.01690259,0,0,0,0.539576544,0,0.588167441,0,0,0,-0.171550156,0,0,0,0,-0.000748911,0,0,0.103991704,0.671932845,0,0,0,0,0,0.31863579,0,0,0.460518973,0,0,0,0,0,0,0,0,0.025882938,0,0,0,0
2.803360381,0,0,0,0,0,0,0,0,0,0,0.00030107,0,0,0.20089474,0.194993197,0,0,0,0,0,0,0,0.512110078,0,0,0,0.006928315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601064198,0,0,0,0.29813058,0,0,0,0.021444785,-0.021823433,0.310379191,0,0,0,0,0.024521385,0,0.245277704,0,0,0,0,0,0,0.52912387,0,0,0.087905181,0,0,0,0,0,0,0,0,0,0.443463763,0,0,0,0,0.281276969,0,0,0,-0.011295579,0.630450731,0,-0.299777117,0.141403251,0.302292143,0,0.015390687,0,5.71E-05,0,0,0.124247739,0,0.664700212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281743816,0,0,0,0,0,0,0,0,0.007593922,0,0,0,0,0,0,0,0,-0.11019366,0,0,0,0,0,0,0,0,0,0,0,0.265950107,0.783643783,0.601414557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499832342,0,-0.003959037,0,0,0.597111098,-0.009070835,0,0,0,0,0.193870864,0.025775012,0,0.216936384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690259,0,0,0,0.539576544,0,2.57E-05,0,0,0,-0.171550156,0,0,0,0.375951194,0.509238493,0,0,0,0.671932845,0,0,0,0,0,0,0,0,0.460518973,0,0,2.38E-05,0,0,0,0,0,0.025882938,0,0,0,0
2.939161922,0,0,0,0,0,0,0.353838387,0,0,0,0.00030107,0,0,0,0.199238596,0,0,0,0,0,0,0,0.512110078,0,0,0,0.006928315,0,0,0,0,0,0,0.101580622,0,0,0.385707952,0,0,0.583987692,0,0,0,0,0,0,0,0,0.29813058,0.001245906,0,0,0.021444785,-0.021832516,0.310379191,0,0,0.64359858,0,0.02453159,0,0.58964563,0,0.004621135,0,0,0.059603322,0,0,0,0,0.087905181,0,0,0.022090183,0,0,0,0,0,0,0.443463763,0,0,0,0,0,0,0,0,0,0.030591354,0,-0.299777117,0,0.302292143,0,0,0,5.71E-05,0,0,0,0,0.065704965,0,0,0,0,0,0,0,0,0,0,0.580009686,0,0,0.281743816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11019366,0,0,0,0,0,0,0,0,0,0,0,0.265950107,0.779770418,0.601414557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003959037,0,0,0.597111098,0,0,0,0.254317574,0,0.591063402,0.025775012,0,0.216936384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690259,0,0,0,0.539576544,0,0.341985726,0,0,0,-0.171550156,0,0,0,0,0,0,0,0,0.671932845,0,0,0,0,0,0.002570599,0,0,0.460518973,0,0,0.375141881,0,0,0,0,0,0.025882938,0.012192179,0,0.000503225,0
